n,W,b,Tiempo,Metodo,nodo
8200,2500,7245,126.032,Dinamica,3181
4300,5800,5207,36.0049,Dinamica,1719
2300,7600,3912,14.2782,Dinamica,856
3800,9600,5217,27.8732,Dinamica,1797
7700,1200,7336,113.849,Dinamica,1864
2100,8300,4673,7.52562,Dinamica,1663
9500,7300,7582,418.435,Dinamica,156
9000,8000,7414,324.27,Dinamica,108
6700,8200,6575,86.6997,Dinamica,875
7700,200,5793,113.998,Dinamica,90
3000,9500,4551,19.5069,Dinamica,303
7000,50,4264,86.9955,Dinamica,50
4500,6700,5739,39.2325,Dinamica,86
7400,900,7336,101.219,Dinamica,402
5600,7500,6190,56.1349,Dinamica,85
4400,9800,4903,34.6783,Dinamica,3581
2900,1600,3761,19.9982,Dinamica,283
7800,7200,7377,108.945,Dinamica,666
1600,7600,3392,5.58537,Dinamica,178
8100,4000,7556,117.765,Dinamica,109
4200,900,5510,31.173,Dinamica,500
7400,7200,6210,100.077,Dinamica,1372
500,200,1774,0.80434,Dinamica,529
6800,200,6463,87.5571,Dinamica,92
5900,2700,6143,63.7713,Dinamica,1491
5500,2200,5627,54.2052,Dinamica,117
1000,1500,2213,2.00081,Dinamica,566
1200,5400,3055,3.39893,Dinamica,761
500,8200,2010,0.78726,Dinamica,188
6900,7100,7279,86.4492,Dinamica,910
6300,7900,6153,72.9981,Dinamica,2807
4900,1600,5860,45.0989,Dinamica,393
600,9100,1760,1.10218,Dinamica,578
8800,8100,7371,291.339,Dinamica,1530
1200,200,2607,2.69501,Dinamica,128
1600,6600,2779,5.78001,Dinamica,897
5600,400,5690,58.658,Dinamica,786
2800,1700,4307,18.7051,Dinamica,3613
1700,700,3065,6.9769,Dinamica,657
3200,2300,4573,21.0925,Dinamica,151
8900,8300,8049,316.968,Dinamica,2790
4400,900,5092,37.6722,Dinamica,281
4100,7500,5339,33.0005,Dinamica,2009
5000,8200,5676,45.5002,Dinamica,2528
700,6100,2105,1.62094,Dinamica,315
5100,3400,5593,47.715,Dinamica,568
9700,4400,7639,442.332,Dinamica,2406
1000,4200,2269,3.78747,Dinamica,79
100,8600,529,0.116809,Dinamica,92
5400,9600,6172,50.6037,Dinamica,92
1800,2200,3623,8.45091,Dinamica,102
7800,6600,7453,109.886,Dinamica,963
1300,9600,3114,2.54912,Dinamica,743
2800,3300,4026,14.0975,Dinamica,1789
4000,6800,4700,29.3035,Dinamica,1040
4900,9600,6237,44.4049,Dinamica,1421
3700,6400,5353,24.1552,Dinamica,1510
200,6400,1038,0.181224,Dinamica,395
900,4000,1774,1.27247,Dinamica,31
1400,4200,3513,2.92098,Dinamica,249
400,3100,1508,0.420916,Dinamica,103
3400,7900,4657,22.3951,Dinamica,400
3300,5600,5280,23.1158,Dinamica,691
300,4500,1301,0.31206,Dinamica,158
9600,6200,7802,414.348,Dinamica,656
6200,600,6155,71.9543,Dinamica,98
4000,300,4450,32.6613,Dinamica,409
9000,200,6551,337.391,Dinamica,113
300,8600,1635,0.516164,Dinamica,821
8800,6500,7777,292.948,Dinamica,2222
6500,5900,7103,78.3229,Dinamica,1555
5400,2200,5392,53.4869,Dinamica,517
1400,500,3103,5.71127,Dinamica,845
8900,5500,7616,319.554,Dinamica,947
800,8500,2375,1.83597,Dinamica,234
4500,700,5936,40.4696,Dinamica,737
3000,1600,4227,21.2442,Dinamica,958
5600,4600,6632,59.462,Dinamica,969
2200,5700,4003,11.0659,Dinamica,1091
4000,7100,5474,32.0084,Dinamica,704
5000,6600,5637,46.2429,Dinamica,85
6500,3400,6837,78.2212,Dinamica,266
5000,2700,5931,47.6768,Dinamica,157
5600,9000,7111,56.6692,Dinamica,528
5000,8900,5093,44.0926,Dinamica,1839
400,6100,1512,0.520117,Dinamica,70
5000,3600,6167,43.6797,Dinamica,469
5500,9200,6177,56.7721,Dinamica,167
9200,400,7310,356.466,Dinamica,439
9500,8400,8420,424.708,Dinamica,978
9000,8500,7951,322.593,Dinamica,120
4000,8100,4527,28.6838,Dinamica,962
8700,4200,7303,286.067,Dinamica,2415
1700,6800,3119,4.03328,Dinamica,1524
5100,2900,5758,48.6482,Dinamica,404
300,5300,1589,0.41451,Dinamica,583
1900,5500,3848,8.64993,Dinamica,152
1100,2600,2664,2.56092,Dinamica,40
2300,8400,4038,11.9789,Dinamica,68
4100,8700,4820,35.1677,Dinamica,92
6900,6200,6338,85.6154,Dinamica,2052
4700,1100,5779,39.9989,Dinamica,255
3800,1900,5092,24.0766,Dinamica,278
6900,6400,7804,87.6193,Dinamica,598
700,3500,2030,1.45689,Dinamica,1339
400,7600,1832,0.369683,Dinamica,265
1600,5000,3527,3.80848,Dinamica,769
8300,7500,6747,129.047,Dinamica,313
4200,9100,5178,29.9426,Dinamica,3771
2300,5400,3679,10.8364,Dinamica,541
500,600,1712,0.73333,Dinamica,28
600,4800,1583,1.25918,Dinamica,230
2200,6400,3427,12.9991,Dinamica,840
4400,50,3559,32.6372,Dinamica,46
6000,6200,5761,64.3772,Dinamica,864
7000,9900,6960,90.5848,Dinamica,437
4700,5500,4915,40.9467,Dinamica,528
2600,9000,3424,16.0152,Dinamica,161
3300,4700,5404,18.3835,Dinamica,1411
2700,4800,3936,12.6166,Dinamica,584
1200,8600,2891,2.84172,Dinamica,72
1900,4500,3497,7.40457,Dinamica,409
8600,9900,7699,274.203,Dinamica,140
900,1300,2244,2.80054,Dinamica,56
3700,4100,5661,25.9084,Dinamica,299
1300,5400,2884,2.26689,Dinamica,208
9400,2100,7881,390.272,Dinamica,2509
3700,4900,4590,25.1296,Dinamica,1539
3200,9800,4609,22.0655,Dinamica,525
6300,8800,6676,72.4826,Dinamica,2851
7700,9500,6431,112.961,Dinamica,1879
1100,6300,2257,2.37177,Dinamica,394
1200,4500,2567,1.8877,Dinamica,664
4500,50,3543,35.2132,Dinamica,55
5700,9500,6180,60.9215,Dinamica,1252
5100,2200,5855,46.2644,Dinamica,88
3500,4500,5037,23.0428,Dinamica,177
1400,7300,2887,3.45625,Dinamica,128
8700,7800,7750,291.109,Dinamica,2051
4100,8600,5835,34.5403,Dinamica,1527
5200,9300,5569,49.794,Dinamica,375
6500,3500,6941,78.2503,Dinamica,1184
2400,3200,3528,12.4344,Dinamica,444
3300,4500,4518,20.8637,Dinamica,581
8500,1400,7118,252.342,Dinamica,375
9000,2200,7339,322.808,Dinamica,2044
4800,9300,5180,43.7774,Dinamica,583
800,4100,2403,1.22902,Dinamica,645
6200,1200,6628,70.0862,Dinamica,280
6000,9400,6649,69.2398,Dinamica,208
5100,2800,5996,46.9882,Dinamica,3724
7900,7200,7427,109.218,Dinamica,2102
2700,3800,4658,14.895,Dinamica,1343
9700,7500,7048,440.942,Dinamica,4122
4900,3200,5165,43.6155,Dinamica,150
3800,8700,5034,26.4028,Dinamica,564
1200,5600,2439,4.27894,Dinamica,67
600,2600,1969,1.83762,Dinamica,638
3100,3700,4926,21.7471,Dinamica,265
3500,8700,4769,20.4416,Dinamica,1188
1500,4300,3190,3.10311,Dinamica,927
8700,4900,8369,288.963,Dinamica,2361
2800,2500,4089,18.166,Dinamica,728
5000,4800,5702,43.5729,Dinamica,1071
6700,2800,7270,88.8111,Dinamica,620
7000,1500,6992,88.9065,Dinamica,2208
7200,1200,6917,106.316,Dinamica,109
9600,1500,8427,413.804,Dinamica,477
300,5400,1394,0.587317,Dinamica,151
7000,6600,6840,89.2122,Dinamica,1040
8900,7900,7075,315.287,Dinamica,105
7100,3700,6434,90.8065,Dinamica,1202
8100,6700,7679,119.896,Dinamica,1347
9900,9800,7557,476.183,Dinamica,1219
4900,6500,5712,44.2721,Dinamica,546
9100,6100,7899,327.256,Dinamica,1548
9600,2100,8146,401.068,Dinamica,586
7100,3900,7328,92.3875,Dinamica,3389
3100,7700,5045,24.2615,Dinamica,101
5200,7000,6017,50.5388,Dinamica,915
2600,300,3890,14.9472,Dinamica,97
7800,9400,6981,107.933,Dinamica,2262
6600,1500,6801,81.2048,Dinamica,451
2700,2300,4242,15.6278,Dinamica,1225
2800,2000,4223,12.8564,Dinamica,983
2100,4600,3859,7.07351,Dinamica,2196
9800,5000,8351,448.602,Dinamica,296
9400,1100,7829,395.55,Dinamica,126
9300,6300,6955,372.837,Dinamica,769
9500,3400,7438,421.643,Dinamica,1670
2500,4800,3890,13.0369,Dinamica,792
4000,2300,5455,29.227,Dinamica,199
6900,9300,7098,88.1265,Dinamica,1058
9700,5300,8432,439.153,Dinamica,3081
9900,1400,8129,467.607,Dinamica,357
10000,5700,8551,480.977,Dinamica,1171
800,3500,2020,2.49856,Dinamica,179
1000,5800,2621,3.6315,Dinamica,1173
1600,5200,3205,5.26721,Dinamica,1495
3100,1100,4709,21.7149,Dinamica,789
7800,6700,7045,109.538,Dinamica,1126
8800,1400,7387,296.853,Dinamica,345
4800,200,4857,43.7419,Dinamica,142
7800,900,6632,110.994,Dinamica,931
8400,7800,7131,247.458,Dinamica,193
3800,4800,4733,26.6021,Dinamica,458
6700,6400,6338,85.4493,Dinamica,141
2100,400,3585,11.6039,Dinamica,407
3300,7200,4617,23.7126,Dinamica,68
1900,4400,2871,9.22681,Dinamica,406
4400,6600,5890,38.5219,Dinamica,211
3900,2400,5683,25.1062,Dinamica,661
9200,8300,7535,357.731,Dinamica,704
6000,6800,5825,66.1244,Dinamica,2919
700,2900,2214,1.59445,Dinamica,587
2800,9900,4482,18.2209,Dinamica,67
10000,7500,7678,480.225,Dinamica,1107
1900,3100,3364,10.4024,Dinamica,162
7000,8500,6839,87.913,Dinamica,152
2700,7400,3744,15.2641,Dinamica,732
8700,1400,7606,290.658,Dinamica,641
8500,1500,7694,253.666,Dinamica,1299
4200,10000,5004,35.9298,Dinamica,1278
6800,3600,6791,83.5165,Dinamica,825
7300,6300,6833,96.655,Dinamica,434
800,7800,2566,1.48474,Dinamica,1410
9100,2800,7438,327.858,Dinamica,1928
7500,2200,6921,103.665,Dinamica,1315
5800,7000,5830,63.343,Dinamica,1154
8200,4100,6882,128.583,Dinamica,1132
8700,8000,7570,289.569,Dinamica,1066
5100,300,5628,48.3631,Dinamica,94
800,6900,2216,1.47983,Dinamica,196
1900,900,4142,8.3157,Dinamica,290
7800,9900,8136,109.97,Dinamica,1119
300,2900,1389,0.577248,Dinamica,618
700,1900,1969,2.00359,Dinamica,168
5000,4900,5827,45.3468,Dinamica,1263
1100,1700,2562,3.38584,Dinamica,859
6200,8900,6774,75.7063,Dinamica,1567
4200,5800,5436,30.8812,Dinamica,321
8700,200,6721,286.064,Dinamica,100
9000,3600,7823,320.711,Dinamica,964
50,5800,736,0.043379,Dinamica,29
1700,9600,3033,4.50557,Dinamica,45
3200,8000,4140,23.1076,Dinamica,883
900,6900,2110,2.58394,Dinamica,1574
4400,3000,5159,38.747,Dinamica,90
2100,9300,3623,9.8714,Dinamica,289
8700,2300,7644,292.261,Dinamica,1447
7400,4900,6750,98.1801,Dinamica,668
7800,10000,7068,109.906,Dinamica,107
2000,7100,4431,9.43972,Dinamica,122
2500,8900,4548,16.4414,Dinamica,70
1300,3600,2858,2.2617,Dinamica,362
7000,4600,7246,90.6483,Dinamica,981
7300,5600,6876,96.2094,Dinamica,1075
6600,700,6334,78.4038,Dinamica,92
2000,6600,3390,9.77199,Dinamica,821
4000,7400,5395,31.2306,Dinamica,750
4300,6600,5200,34.7288,Dinamica,707
9000,1300,7924,324.98,Dinamica,2956
3100,7100,4952,20.7662,Dinamica,261
1200,8700,2580,4.2838,Dinamica,158
8200,400,7028,130.952,Dinamica,1312
8900,8600,7210,316.664,Dinamica,1645
2000,7300,3739,9.8038,Dinamica,560
3900,4400,4864,28.0382,Dinamica,603
3100,9600,4151,22.4034,Dinamica,425
1900,7700,3463,9.48693,Dinamica,414
6900,4300,7010,85.8457,Dinamica,593
5600,4800,5886,59.4859,Dinamica,364
4100,3500,5283,31.5662,Dinamica,1955
5200,2400,5461,48.2612,Dinamica,872
5500,6300,6733,54.9919,Dinamica,759
6100,9900,6515,69.8442,Dinamica,227
9600,8700,8432,407.512,Dinamica,3181
6700,600,6906,88.6741,Dinamica,96
9000,1000,8155,327.34,Dinamica,626
4200,5500,5142,34.1712,Dinamica,1116
6300,4600,6543,72.533,Dinamica,573
8800,1000,7402,293.632,Dinamica,450
900,4200,2355,2.29406,Dinamica,202
600,5000,1598,0.939867,Dinamica,405
6400,2000,6305,75.9214,Dinamica,108
2100,10000,3731,11.1508,Dinamica,1640
4100,3400,5249,32.863,Dinamica,440
5500,9300,5916,54.7187,Dinamica,765
2300,5200,4311,10.5186,Dinamica,1765
8400,1700,7615,243.716,Dinamica,3210
9300,5100,7717,367.132,Dinamica,2618
5500,7000,6396,53.9335,Dinamica,1955
2800,50,3389,18.3508,Dinamica,44
3700,1200,4404,27.9744,Dinamica,1155
9300,5500,7799,369.924,Dinamica,3482
9100,6700,7931,326.643,Dinamica,272
3800,6800,5109,27.81,Dinamica,773
7100,8600,6192,91.4142,Dinamica,131
4100,2800,5269,33.4479,Dinamica,402
7400,2100,6667,98.6561,Dinamica,805
6200,9800,5929,69.7871,Dinamica,854
8500,8800,8317,253.429,Dinamica,1273
7600,6800,7852,106.068,Dinamica,1512
7000,8800,6935,90.1176,Dinamica,1968
9100,4100,8022,329.356,Dinamica,468
3100,1700,4286,20.392,Dinamica,100
100,1200,642,0.115638,Dinamica,207
1700,3100,3391,7.04503,Dinamica,112
3100,4300,4960,22.8926,Dinamica,372
4800,4200,5810,40.6802,Dinamica,304
2700,2100,4290,18.3806,Dinamica,611
3200,6400,4258,23.2605,Dinamica,2500
700,9700,2013,1.59495,Dinamica,381
6300,9200,6764,73.7585,Dinamica,3135
7300,9800,6455,96.1647,Dinamica,3623
3600,4000,5237,28.3607,Dinamica,1569
7900,9500,7140,115.109,Dinamica,468
7200,3500,6978,102.723,Dinamica,206
9000,2700,7665,326.116,Dinamica,834
3100,9300,4489,17.996,Dinamica,1826
7700,2200,7103,113.537,Dinamica,515
3200,3000,4611,21.2258,Dinamica,895
9600,1700,7610,406.514,Dinamica,2893
100,6600,945,0.139854,Dinamica,185
3400,3900,4831,26.0347,Dinamica,358
8000,7700,7530,116.425,Dinamica,2375
1000,1700,2507,3.86321,Dinamica,895
800,2100,2466,1.01461,Dinamica,1076
4900,6100,5807,42.3804,Dinamica,896
4700,7400,5197,41.7176,Dinamica,334
1900,5900,3326,7.98117,Dinamica,882
4000,4900,5027,29.2858,Dinamica,990
100,5300,613,0.141826,Dinamica,115
9800,4900,8272,448.386,Dinamica,141
6800,100,5441,86.7444,Dinamica,85
1000,4800,2558,1.86969,Dinamica,480
3800,8600,5274,27.3519,Dinamica,3583
5200,9400,5161,46.3825,Dinamica,155
6600,5200,6258,80.1515,Dinamica,104
2200,9400,4062,10.2064,Dinamica,887
7700,9600,6943,114.349,Dinamica,221
1100,1600,2731,2.62414,Dinamica,2964
2700,9100,4288,16.8127,Dinamica,953
9200,5500,7507,353.818,Dinamica,1093
8900,3700,7828,317.752,Dinamica,784
3100,400,4796,21.3314,Dinamica,349
4200,6800,5961,39.0689,Dinamica,106
6900,8100,6865,87.78,Dinamica,781
5800,7200,6552,61.2345,Dinamica,386
1800,1900,3014,5.81525,Dinamica,234
3600,7500,5261,25.3405,Dinamica,689
6100,1300,6107,67.4632,Dinamica,4032
6500,7900,6204,76.3248,Dinamica,1554
4800,6200,5850,41.7692,Dinamica,351
300,4000,1204,0.452288,Dinamica,1039
500,5800,1769,0.860367,Dinamica,643
9200,7900,7391,353.808,Dinamica,739
7300,6200,7809,95.6261,Dinamica,1358
7600,8100,7503,108.418,Dinamica,476
100,4400,805,0.159172,Dinamica,204
1300,7800,2727,3.5096,Dinamica,228
2500,7400,3864,11.7187,Dinamica,1417
4800,2300,6568,42.704,Dinamica,687
3400,600,4388,25.3514,Dinamica,414
3900,8500,5175,31.3791,Dinamica,140
400,2800,1632,0.629306,Dinamica,406
7000,9800,6417,88.7259,Dinamica,2371
3900,7900,4827,29.5169,Dinamica,252
3200,7200,4645,22.2322,Dinamica,1649
8900,7100,7267,317.91,Dinamica,859
6500,2400,5962,77.3246,Dinamica,1037
4300,1500,5422,33.6298,Dinamica,498
8400,7500,7448,243.446,Dinamica,2881
3800,800,5326,28.6794,Dinamica,270
1500,8600,3490,5.14336,Dinamica,326
9400,4900,7792,391.518,Dinamica,1805
8800,100,6011,291.557,Dinamica,83
3900,200,4691,27.1577,Dinamica,64
9400,8200,7962,391.823,Dinamica,215
2000,7900,3419,12.0537,Dinamica,108
4600,3300,4723,40.5335,Dinamica,4537
6000,2000,6990,66.9553,Dinamica,2017
4600,6900,5161,37.5417,Dinamica,652
9000,6500,7864,325.051,Dinamica,428
5700,4000,5999,60.2782,Dinamica,217
6500,3300,6726,77.9611,Dinamica,1225
4100,3100,4893,34.4132,Dinamica,630
200,7000,863,0.126076,Dinamica,37
1500,1400,3236,5.74103,Dinamica,1396
7000,9700,7308,89.8569,Dinamica,1211
4000,50,3540,27.9833,Dinamica,49
7100,9000,7922,92.3495,Dinamica,435
1400,3800,3326,4.07961,Dinamica,64
2300,3500,3444,12.0068,Dinamica,854
5400,6300,5959,51.3839,Dinamica,88
700,2300,1986,1.56376,Dinamica,1941
1800,1300,3483,4.74575,Dinamica,50
4100,3900,5101,32.7094,Dinamica,588
1100,2800,2752,3.20649,Dinamica,1152
8300,3100,6872,130.207,Dinamica,1473
1500,5000,2869,4.91863,Dinamica,257
4500,4400,5450,36.9381,Dinamica,476
5500,600,5559,55.83,Dinamica,129
5600,8900,5822,58.1193,Dinamica,259
1200,6100,2690,1.87795,Dinamica,786
4000,6100,4966,29.6936,Dinamica,176
4600,7300,5476,41.0278,Dinamica,1073
5000,3000,5509,44.0003,Dinamica,2929
5100,2700,5906,49.0626,Dinamica,726
9800,8500,7750,443.215,Dinamica,344
900,9500,2248,2.08367,Dinamica,400
3600,200,4364,28.1459,Dinamica,87
700,5400,2230,1.86986,Dinamica,228
6700,3000,6622,84.6117,Dinamica,334
5800,1700,6234,62.5642,Dinamica,3952
6700,800,6467,86.4726,Dinamica,187
9400,6500,8033,394.678,Dinamica,881
1600,7900,3023,7.84996,Dinamica,1614
3000,100,4046,19.7655,Dinamica,55
9800,6900,8670,445.545,Dinamica,1585
8100,6300,7013,118.563,Dinamica,1025
1200,7500,2899,2.32771,Dinamica,213
9400,2400,7935,393.139,Dinamica,801
4700,5900,5258,40.443,Dinamica,1573
7300,1200,6405,97.6027,Dinamica,1162
3500,700,5203,25.1971,Dinamica,319
7800,100,5267,110.064,Dinamica,75
2400,7300,4138,17.198,Dinamica,1207
4000,3200,5043,29.9925,Dinamica,1765
3800,2300,4502,26.3336,Dinamica,464
800,1000,2075,1.87714,Dinamica,587
5900,6100,6032,63.6216,Dinamica,395
1900,7900,3624,9.51265,Dinamica,599
4300,4100,5007,33.9643,Dinamica,81
4900,4000,5266,45.3147,Dinamica,634
4500,6600,5063,36.881,Dinamica,128
1600,2000,3428,4.51614,Dinamica,63
600,4100,1853,0.851764,Dinamica,216
6900,4800,6694,85.7841,Dinamica,1688
5200,7700,5775,49.2613,Dinamica,209
2500,9300,4173,13.7444,Dinamica,727
5100,6600,5948,48.628,Dinamica,763
2200,8700,3905,10.872,Dinamica,229
5200,5300,5476,49.1097,Dinamica,439
1400,8800,2769,5.72768,Dinamica,400
8800,2900,7962,299.347,Dinamica,1050
8200,6300,8059,129.659,Dinamica,2857
6100,2700,5707,66.9136,Dinamica,463
5100,700,5811,46.6997,Dinamica,1950
8200,5000,7460,131.164,Dinamica,2405
5400,7100,5259,54.547,Dinamica,854
9700,4800,7317,440.926,Dinamica,556
9000,7200,7187,323.545,Dinamica,759
8600,2800,7314,279.068,Dinamica,205
6500,800,6309,77.7889,Dinamica,234
3200,6300,4540,21.8655,Dinamica,128
5900,8600,6289,63.9166,Dinamica,347
3200,4400,4541,18.6796,Dinamica,244
4700,9100,5520,38.3285,Dinamica,1503
8100,400,7032,117.069,Dinamica,292
400,4800,1313,0.551661,Dinamica,842
3600,3400,4565,26.1393,Dinamica,538
900,8900,2445,2.39483,Dinamica,302
2300,6600,3690,12.5955,Dinamica,1786
5300,4700,5950,48.4519,Dinamica,1642
6700,4300,7624,83.2858,Dinamica,1763
7400,4800,7548,98.399,Dinamica,1201
2400,5400,4166,10.6514,Dinamica,403
900,8100,2450,1.22094,Dinamica,538
5600,6500,6278,57.3487,Dinamica,125
800,7700,2320,1.64644,Dinamica,251
2700,3500,3899,15.8415,Dinamica,70
5600,3100,6778,58.8899,Dinamica,389
1800,4900,3189,7.26023,Dinamica,881
7000,2800,7565,86.7637,Dinamica,1160
7100,9300,6946,90.8406,Dinamica,557
5100,6300,6057,46.2011,Dinamica,1541
7600,9300,7324,105.953,Dinamica,108
9200,2600,8026,358.275,Dinamica,1095
1100,9500,2409,3.09211,Dinamica,213
6000,500,5287,65.4063,Dinamica,190
9200,4800,8094,354.356,Dinamica,165
1900,7800,3255,10.2187,Dinamica,2052
5000,1900,5719,46.7905,Dinamica,303
4800,7500,5268,40.6881,Dinamica,186
5800,7300,6056,61.0494,Dinamica,805
1200,500,2910,2.73799,Dinamica,399
7100,4000,6897,88.6178,Dinamica,103
5800,1500,6338,62.0017,Dinamica,408
9300,3700,7366,366.964,Dinamica,143
3800,2100,5476,25.3275,Dinamica,630
7900,1000,7543,113.49,Dinamica,417
3600,7800,5609,25.2956,Dinamica,927
3100,3400,4123,17.7518,Dinamica,905
10000,9500,7737,476.237,Dinamica,304
1800,7100,3183,6.99594,Dinamica,1122
1100,8500,3023,2.71032,Dinamica,571
3100,8900,4561,23.4037,Dinamica,455
5300,3300,5937,53.1655,Dinamica,1617
200,8400,1213,0.245355,Dinamica,116
5600,9700,5900,60.8728,Dinamica,1082
2100,6100,3470,10.7814,Dinamica,340
8900,7600,7306,318.198,Dinamica,2640
9900,5800,8436,474.249,Dinamica,1199
4900,8400,5164,45.6627,Dinamica,80
9100,3900,7727,327.215,Dinamica,262
2800,4800,4325,17.2956,Dinamica,1122
5200,8600,6105,51.0299,Dinamica,703
500,4400,2283,1.33648,Dinamica,458
4500,100,4252,38.8348,Dinamica,59
800,1400,2009,2.44809,Dinamica,105
9800,1400,8208,455.576,Dinamica,460
9400,3400,8274,391.916,Dinamica,153
9300,1500,7539,370.729,Dinamica,582
5500,7200,5474,56.0293,Dinamica,1003
3400,9900,4799,23.4287,Dinamica,946
7100,6600,6166,93.5614,Dinamica,572
7200,4800,7135,102.401,Dinamica,466
900,5000,2651,1.77788,Dinamica,547
6600,1100,6633,80.9833,Dinamica,1753
5800,8800,6317,61.3217,Dinamica,732
3000,10000,4809,17.7895,Dinamica,357
5800,2100,5970,64.4548,Dinamica,1653
4300,4800,5111,32.142,Dinamica,2313
1200,600,2877,2.55672,Dinamica,1050
10000,2000,7776,485.445,Dinamica,456
9200,6000,7493,354.805,Dinamica,150
500,7900,1830,1.21259,Dinamica,84
8900,6300,7505,320.532,Dinamica,1173
6800,4900,6623,85.7574,Dinamica,222
8900,6400,7794,314.91,Dinamica,113
2200,1200,3509,12.023,Dinamica,173
6300,3700,7349,74.7662,Dinamica,1855
4600,4000,5667,37.0767,Dinamica,85
4100,7400,4682,31.229,Dinamica,149
1100,3800,2481,1.99323,Dinamica,2433
5900,800,6239,65.8231,Dinamica,862
1200,6400,2391,2.12063,Dinamica,2009
6300,2500,6807,71.9738,Dinamica,225
7700,6200,7210,115.746,Dinamica,2257
7700,8800,6993,113.041,Dinamica,1221
8600,6000,7170,281.333,Dinamica,472
9500,7200,8781,416.879,Dinamica,856
4300,8800,5269,35.1402,Dinamica,3427
500,9000,1691,1.21891,Dinamica,125
7600,2200,7513,108.581,Dinamica,1751
5900,8400,6227,65.0159,Dinamica,501
7600,7300,7063,108.736,Dinamica,381
3700,6300,5405,27.5963,Dinamica,1947
2500,50,2772,12.2652,Dinamica,39
9800,7600,8527,454.783,Dinamica,511
2200,3000,3619,13.1743,Dinamica,527
8500,7600,7390,249.977,Dinamica,316
1100,7700,3067,1.681,Dinamica,1174
1400,4700,3416,4.55015,Dinamica,479
5300,300,5102,51.3406,Dinamica,153
8100,9200,8027,120.422,Dinamica,2806
9300,8200,8688,370.704,Dinamica,1261
9200,4100,7517,361.716,Dinamica,436
5400,3100,6274,52.9089,Dinamica,267
2100,1000,3760,9.9953,Dinamica,121
3500,4000,4375,23.6043,Dinamica,370
3400,2800,4509,19.0451,Dinamica,404
600,2100,1947,0.723676,Dinamica,1569
4500,6100,4852,35.097,Dinamica,766
4900,5200,5212,44.7603,Dinamica,1018
9800,2600,8097,445.511,Dinamica,1106
3700,200,4569,27.2055,Dinamica,96
8500,4000,7923,249.596,Dinamica,129
4900,5100,5264,42.7978,Dinamica,1393
2400,1800,4202,10.4609,Dinamica,572
6700,6200,7086,85.2601,Dinamica,1703
9100,500,8181,330.632,Dinamica,124
4200,1400,5297,35.2929,Dinamica,217
8000,3300,7401,115.666,Dinamica,1340
300,4400,1326,0.44154,Dinamica,20
2700,1500,4211,12.5023,Dinamica,724
5800,1200,5844,62.8488,Dinamica,301
5600,10000,5455,60.6411,Dinamica,588
9600,3300,7762,404.582,Dinamica,911
7000,200,5797,88.1185,Dinamica,150
9900,600,7846,477.466,Dinamica,849
5500,9800,6475,55.9124,Dinamica,936
9200,7400,8914,357.831,Dinamica,314
6000,8100,5524,65.6476,Dinamica,1164
4700,6700,5755,40.5916,Dinamica,343
4200,9400,5750,31.4921,Dinamica,518
5300,100,4594,51.5689,Dinamica,66
5600,3900,5725,63.6723,Dinamica,1018
9700,7100,8620,437.585,Dinamica,616
8700,1700,8153,291.648,Dinamica,449
8900,8500,7617,318.567,Dinamica,218
7000,9300,6862,92.0027,Dinamica,139
2200,6800,3298,11.8205,Dinamica,1438
7100,9900,7298,91.7515,Dinamica,2557
4200,4400,5104,32.3907,Dinamica,80
5600,3700,6013,57.8509,Dinamica,514
6400,3400,6958,72.6217,Dinamica,1048
700,6400,1681,1.53936,Dinamica,26
4200,5200,5560,34.574,Dinamica,1533
800,9400,2565,1.04791,Dinamica,1021
10000,9100,7461,481.779,Dinamica,1188
2400,400,4737,13.6384,Dinamica,967
6000,9700,6405,66.4054,Dinamica,551
4800,8900,5973,40.7236,Dinamica,960
1400,6000,3173,3.40982,Dinamica,1754
7000,3500,7519,87.7196,Dinamica,108
9300,6400,8629,373.627,Dinamica,129
2000,7400,3590,11.7474,Dinamica,1431
1900,4900,3701,8.71747,Dinamica,211
