n,W,b,Tiempo,Metodo,nodos
2000,4300,3462,302.601,Dinamica,
3400,1200,5549,157.381,Dinamica,
2500,9300,4173,910.858,Dinamica,
3000,7300,4532,924.196,Dinamica,
9200,9900,8646,5321.99,Dinamica,
7300,6000,5936,2135.75,Dinamica,
2500,5100,4249,484.733,Dinamica,
5200,3400,6203,760.073,Dinamica,
1700,7700,3371,504.634,Dinamica,
4200,8200,5734,1686.11,Dinamica,
5800,900,6108,210.16,Dinamica,
9800,2200,8385,1063.67,Dinamica,
4900,6800,6056,1567.61,Dinamica,
8000,1100,7294,384.853,Dinamica,
4000,800,5109,123.723,Dinamica,
9900,6200,8449,3344.88,Dinamica,
5400,6500,5946,1659.45,Dinamica,
4300,9400,5041,2057.52,Dinamica,
4600,1300,5315,236.843,Dinamica,
4200,8400,5452,1574.19,Dinamica,
4400,5300,5438,1013.36,Dinamica,
6200,9400,5568,3137.27,Dinamica,
2000,3600,3437,249.356,Dinamica,
7500,2200,6921,766.135,Dinamica,
4600,9900,5547,2109.08,Dinamica,
1300,5000,3180,208.968,Dinamica,
8600,7500,7344,3502.87,Dinamica,
7600,1200,6901,396.895,Dinamica,
8200,4400,7399,1737.66,Dinamica,
6200,8800,5939,2821.81,Dinamica,
5900,3200,6182,818.496,Dinamica,
1700,1100,3817,59.8909,Dinamica,
6200,7000,6783,2136.93,Dinamica,
1400,5200,3110,248.253,Dinamica,
5300,9700,5852,2577.3,Dinamica,
5500,6800,5755,1765.34,Dinamica,
3300,9600,4728,1389.38,Dinamica,
7600,3800,6609,1385.61,Dinamica,
1900,8200,3585,628.854,Dinamica,
4400,6700,5878,1298.95,Dinamica,
1400,5000,2874,244.273,Dinamica,
8400,6400,7194,2765.47,Dinamica,
6500,4100,6606,1208.06,Dinamica,
3100,2900,4420,340.203,Dinamica,
5000,9500,5474,2400.17,Dinamica,
9800,8400,7610,4738.63,Dinamica,
8500,8600,7093,4004.47,Dinamica,
6500,6100,6572,1918.13,Dinamica,
9800,8600,7827,4817.97,Dinamica,
9700,2700,8839,1285.23,Dinamica,
3800,3000,4989,453.904,Dinamica,
8000,1400,6868,481.223,Dinamica,
4700,7900,5786,1812.62,Dinamica,
7000,3000,6685,945.894,Dinamica,
7500,7000,7361,2845.57,Dinamica,
3800,200,4933,31.5086,Dinamica,
8200,4000,7710,1589.86,Dinamica,
5000,4600,5875,999.375,Dinamica,
800,4400,2445,110.386,Dinamica,
8300,9600,6171,4484.17,Dinamica,
3900,800,4946,123.633,Dinamica,
9900,7300,7587,4047.21,Dinamica,
8000,8800,8051,3854.68,Dinamica,
8700,6300,7266,2866.17,Dinamica,
700,2200,2152,48.515,Dinamica,
8400,2700,7099,1036.92,Dinamica,
50,4500,594,3.01467,Dinamica,
4200,7600,5516,1491.18,Dinamica,
800,9400,2565,250.142,Dinamica,
4100,5300,5408,909.952,Dinamica,
6600,1300,7129,365.459,Dinamica,
9900,1400,8129,668.461,Dinamica,
8200,9500,7510,4440.36,Dinamica,
5600,1800,5714,425.775,Dinamica,
8700,300,6722,104.459,Dinamica,
4600,4800,5760,930.552,Dinamica,
4400,10000,5826,2167.86,Dinamica,
200,6500,1020,33.1412,Dinamica,
4900,6600,6073,1499.89,Dinamica,
7500,8300,7225,3317.63,Dinamica,
7700,8100,8130,3381.71,Dinamica,
8700,6400,7441,3017.9,Dinamica,
7300,2300,6525,761.1,Dinamica,
50,5000,641,2.76044,Dinamica,
3900,8600,5256,1545.85,Dinamica,
6000,6200,5761,1744.51,Dinamica,
3800,5000,5190,800.663,Dinamica,
3700,6500,4987,1039.84,Dinamica,
9600,7800,8213,4167.24,Dinamica,
10000,3100,8870,1541.22,Dinamica,
3500,7300,5097,1106.04,Dinamica,
2500,2000,4358,181.427,Dinamica,
7600,1700,6727,555.828,Dinamica,
1600,100,3143,7.08662,Dinamica,
8700,700,7672,247.844,Dinamica,
8700,4500,7744,1973.11,Dinamica,
8400,8100,8015,3931.12,Dinamica,
4200,4500,5853,803.608,Dinamica,
6900,9400,6864,3387.04,Dinamica,
7700,4100,7972,1540.22,Dinamica,
6000,5800,6405,1627.18,Dinamica,
4200,9900,5338,1911.84,Dinamica,
7400,6200,5940,2366.27,Dinamica,
6800,9600,6628,3387.19,Dinamica,
700,4900,2135,104.945,Dinamica,
7700,8200,6855,3452.84,Dinamica,
4200,8100,5247,1584.74,Dinamica,
5500,3600,6420,853.128,Dinamica,
1200,1800,2501,74.6933,Dinamica,
200,2200,1136,16.3843,Dinamica,
8000,500,6834,166.944,Dinamica,
8600,9100,7544,4511.88,Dinamica,
1200,7300,3011,304.613,Dinamica,
3700,3800,5362,589.303,Dinamica,
5500,2400,6011,551.955,Dinamica,
3100,8800,4273,1361.24,Dinamica,
6100,3300,6535,940.443,Dinamica,
7300,6100,7094,2168.76,Dinamica,
4900,5300,5858,1109.24,Dinamica,
50,6600,527,5.02166,Dinamica,
800,2800,2113,67.66,Dinamica,
6700,5800,6925,1876.43,Dinamica,
5100,7500,5456,1841.81,Dinamica,
50,6700,551,3.33413,Dinamica,
9400,9800,8210,5412.52,Dinamica,
1000,9100,2303,315.764,Dinamica,
3500,900,4432,123.342,Dinamica,
1000,6600,2213,220.736,Dinamica,
3100,3400,4123,410.124,Dinamica,
4200,300,4899,46.5359,Dinamica,
6500,6500,7389,2034.99,Dinamica,
5900,7200,5467,2042.74,Dinamica,
800,6000,2084,148.485,Dinamica,
7000,500,5989,134.431,Dinamica,
9800,8900,8091,5053.96,Dinamica,
7200,1900,7382,591.552,Dinamica,
9200,9700,8039,4959.77,Dinamica,
6200,600,6155,144.193,Dinamica,
5900,2500,6784,636.951,Dinamica,
2000,4700,3465,332.032,Dinamica,
900,9400,3051,291.562,Dinamica,
7600,2100,6474,707.57,Dinamica,
1900,1200,3814,83.0276,Dinamica,
9500,8000,7952,4170.44,Dinamica,
3300,5300,5029,712.798,Dinamica,
5500,3000,5609,702.521,Dinamica,
6000,5500,6281,1540.08,Dinamica,
600,5300,1709,90.2599,Dinamica,
1800,8700,3743,581.317,Dinamica,
2400,9700,4191,923.191,Dinamica,
5100,6900,6115,1674.73,Dinamica,
8300,2100,6505,797.135,Dinamica,
1600,6600,2779,401.364,Dinamica,
2300,3000,3839,249.086,Dinamica,
8700,4100,7878,1820.25,Dinamica,
4000,2900,4839,480.649,Dinamica,
4500,4200,5305,808.93,Dinamica,
9700,1200,8145,534.364,Dinamica,
5000,6400,5313,1478.53,Dinamica,
6100,9400,6672,2913.38,Dinamica,
1100,6800,2821,245.145,Dinamica,
2200,7700,4009,703.713,Dinamica,
2400,3800,4250,347.467,Dinamica,
6600,6400,6792,2112.97,Dinamica,
2300,8200,4023,804.32,Dinamica,
7900,3200,7415,1219.79,Dinamica,
2500,3100,3472,283.828,Dinamica,
3600,8300,4977,1357.72,Dinamica,
9100,900,8052,382.274,Dinamica,
2400,2600,4016,240.602,Dinamica,
2100,1400,3764,108.039,Dinamica,
1000,6200,3028,198.282,Dinamica,
5500,1200,5889,275.138,Dinamica,
1200,900,2924,39.0427,Dinamica,
1300,9000,3123,421.098,Dinamica,
2100,7500,3762,605.466,Dinamica,
8500,1100,7491,405.381,Dinamica,
1600,7200,3107,426.434,Dinamica,
5400,3100,6274,713.386,Dinamica,
4000,2400,5398,380.919,Dinamica,
800,3900,2214,94.7335,Dinamica,
7000,7100,6835,2565.61,Dinamica,
700,7000,2344,148.743,Dinamica,
900,2400,2621,66.0216,Dinamica,
3200,100,3604,15.6163,Dinamica,
2000,1500,3705,108.309,Dinamica,
9700,2400,7784,1149.1,Dinamica,
4300,9500,5718,1933.93,Dinamica,
2500,50,2772,6.11114,Dinamica,
500,6400,2226,89.1938,Dinamica,
9600,5600,8362,2826.77,Dinamica,
8400,2400,6875,910.578,Dinamica,
1600,300,3436,21.1287,Dinamica,
6800,8100,6488,2894.42,Dinamica,
4300,5100,5114,972.477,Dinamica,
2800,1700,4307,175.304,Dinamica,
4100,3200,5563,546.439,Dinamica,
9600,4100,7971,2002.47,Dinamica,
4300,2200,5374,387.007,Dinamica,
50,9100,522,5.98479,Dinamica,
9900,4400,8675,2223.23,Dinamica,
7400,6900,6424,2608.38,Dinamica,
2300,4100,3485,347.233,Dinamica,
2600,1400,4094,133.821,Dinamica,
9500,9200,7973,5146.47,Dinamica,
8300,3300,7110,1290.47,Dinamica,
5100,9900,5663,2454.64,Dinamica,
9300,2300,7842,989.918,Dinamica,
2100,10000,3731,805.054,Dinamica,
4300,3300,5426,569.426,Dinamica,
6100,4300,7261,1215.47,Dinamica,
3900,7400,5463,1276.57,Dinamica,
700,2600,2261,57.3814,Dinamica,
9000,3600,7823,1626.85,Dinamica,
7100,6700,6932,2356.34,Dinamica,
8800,9700,8149,4845.01,Dinamica,
5900,1700,6209,414.282,Dinamica,
600,9200,1899,169.912,Dinamica,
2500,4600,4250,428.571,Dinamica,
8900,2900,7260,1235.36,Dinamica,
1200,6700,2902,265.251,Dinamica,
600,8400,2173,153.483,Dinamica,
4700,3900,5592,764.041,Dinamica,
8200,5700,7319,2334.56,Dinamica,
3600,7600,5418,1179.09,Dinamica,
8000,1500,6935,549.77,Dinamica,
500,7900,1830,118.587,Dinamica,
3600,9000,4677,1571.55,Dinamica,
6400,1600,6373,435.708,Dinamica,
4500,9200,5788,1998.49,Dinamica,
3200,5300,4731,708.764,Dinamica,
1500,3800,2859,201.554,Dinamica,
800,3800,2563,92.0552,Dinamica,
8400,1000,7928,381.556,Dinamica,
8700,2400,6842,1002.36,Dinamica,
2300,7700,3519,739.513,Dinamica,
8400,4900,8289,2042.82,Dinamica,
4800,5600,5638,1188.83,Dinamica,
2500,9600,4544,1005.84,Dinamica,
6400,7900,6760,2489.26,Dinamica,
2500,7500,4497,781.989,Dinamica,
1000,6400,2366,211.702,Dinamica,
6800,7300,6472,2486.03,Dinamica,
1100,8000,2675,317.258,Dinamica,
100,8800,895,20.3686,Dinamica,
8100,7900,6893,3444.72,Dinamica,
7400,9500,6815,3748.45,Dinamica,
4400,3700,5850,680.734,Dinamica,
500,10000,1587,134.211,Dinamica,
1700,300,3257,22.1882,Dinamica,
9700,5500,8246,2891.2,Dinamica,
8100,1200,7338,429.88,Dinamica,
3000,1400,4593,164.868,Dinamica,
6000,6900,6083,2062.49,Dinamica,
5200,9300,5569,2725.82,Dinamica,
8900,6700,8049,3234.35,Dinamica,
2300,9400,4269,908.968,Dinamica,
8900,7700,8385,3735.21,Dinamica,
8000,3000,7329,1115.62,Dinamica,
700,5700,2046,121.103,Dinamica,
8500,8400,7551,3976.25,Dinamica,
9300,7000,6759,3549.36,Dinamica,
3600,4400,5343,624.358,Dinamica,
6800,5000,6616,1587.59,Dinamica,
100,1800,931,7.05215,Dinamica,
8600,3900,7242,1707.72,Dinamica,
1500,9600,3119,521.907,Dinamica,
6400,800,6929,204.63,Dinamica,
5000,2100,5609,435.057,Dinamica,
9300,500,7442,187.964,Dinamica,
700,400,2510,14.861,Dinamica,
500,9800,1984,147.301,Dinamica,
300,8800,1652,72.8063,Dinamica,
7400,7100,7647,2747.75,Dinamica,
1200,9600,2871,419.878,Dinamica,
4100,3100,4893,511.039,Dinamica,
3200,900,3912,107.373,Dinamica,
2900,3100,4167,344.617,Dinamica,
2000,7300,3739,556.952,Dinamica,
7300,6300,6833,2254.22,Dinamica,
1300,9900,2478,500.575,Dinamica,
2500,6800,3940,669.789,Dinamica,
8100,4800,6733,1888.96,Dinamica,
9000,3100,8190,1309.95,Dinamica,
7500,5400,7265,1929.16,Dinamica,
4000,600,4991,91.3421,Dinamica,
7800,3300,6826,1183.76,Dinamica,
1900,800,3130,53.6186,Dinamica,
7700,2600,7382,895.085,Dinamica,
4000,2100,5002,339.398,Dinamica,
5700,4200,5680,1051.62,Dinamica,
2900,8100,3906,1054.9,Dinamica,
3900,6900,4930,1205.24,Dinamica,
6700,700,6514,184.647,Dinamica,
6400,2600,6540,718.92,Dinamica,
4400,6900,5707,1343.21,Dinamica,
600,500,1929,13.1682,Dinamica,
1000,5600,2529,185.258,Dinamica,
2300,2000,4006,157.921,Dinamica,
9200,200,7236,83.3937,Dinamica,
3500,2900,5009,394.314,Dinamica,
4600,8700,5803,1917.23,Dinamica,
800,1500,2932,41.1939,Dinamica,
9000,2500,7830,1047.16,Dinamica,
100,2200,944,6.68783,Dinamica,
7000,3900,7368,1255.34,Dinamica,
3800,400,5158,58.11,Dinamica,
2600,6800,4619,719.701,Dinamica,
50,1400,499,1.05069,Dinamica,
6900,9600,7666,3363.31,Dinamica,
900,4900,2128,128.74,Dinamica,
5100,9200,5779,2306.79,Dinamica,
7800,6800,7517,2659.6,Dinamica,
1000,6500,3034,209.502,Dinamica,
4100,2200,5338,363.146,Dinamica,
8500,5900,8056,2576.07,Dinamica,
7200,10000,7500,3813.63,Dinamica,
6900,1600,7169,466.803,Dinamica,
100,7500,1182,16.9455,Dinamica,
4900,8100,5291,1971.08,Dinamica,
5600,5000,6478,1327.66,Dinamica,
1500,4400,3383,219.358,Dinamica,
5700,4000,5999,1017.03,Dinamica,
300,7000,1756,55.5478,Dinamica,
8200,8200,7227,3555.46,Dinamica,
3800,2700,5007,405.113,Dinamica,
9000,2700,7665,1173.71,Dinamica,
5300,2600,5632,574.025,Dinamica,
6000,7600,6511,2208.92,Dinamica,
7200,1400,7126,433.922,Dinamica,
2600,5700,3179,600.226,Dinamica,
7700,2300,7784,837.44,Dinamica,
1600,2900,2863,156.095,Dinamica,
10000,6200,7855,3324.09,Dinamica,
2600,7100,3823,765.269,Dinamica,
1200,6000,2390,247.851,Dinamica,
4800,900,5496,169.123,Dinamica,
4300,5300,5314,947.531,Dinamica,
6300,7500,5949,2459.61,Dinamica,
1000,7500,2939,255.768,Dinamica,
7900,700,6301,227.58,Dinamica,
1700,1200,3524,73.5484,Dinamica,
3400,3300,5071,457.617,Dinamica,
6800,1500,6112,422.299,Dinamica,
8200,7700,7485,3283.94,Dinamica,
9400,1300,7567,541.97,Dinamica,
1800,1400,3486,94.1534,Dinamica,
1100,3600,2777,134.522,Dinamica,
8700,8600,7585,4300.35,Dinamica,
1800,4300,3827,280.884,Dinamica,
4800,800,5477,147.513,Dinamica,
6200,500,6288,119.855,Dinamica,
5900,700,5989,161.92,Dinamica,
9700,4800,7317,2339.36,Dinamica,
400,2700,1655,29.0457,Dinamica,
900,9100,2172,285.23,Dinamica,
6500,200,6430,50.6075,Dinamica,
9500,7500,8305,3899.65,Dinamica,
1600,1200,3227,71.4386,Dinamica,
4600,4600,5296,917.055,Dinamica,
5300,1600,6025,334.397,Dinamica,
10000,700,8491,300.096,Dinamica,
7400,1200,7071,372.283,Dinamica,
3400,6400,5721,877.366,Dinamica,
5500,500,5722,103.44,Dinamica,
9900,5100,8797,2615.11,Dinamica,
1000,900,2392,25.2644,Dinamica,
1300,2500,2827,108.112,Dinamica,
2600,9900,3848,1116.65,Dinamica,
1400,9500,2462,504.658,Dinamica,
3500,3700,4810,525.173,Dinamica,
8000,3800,6558,1412.92,Dinamica,
9900,7500,7610,4220.06,Dinamica,
7200,8700,6861,3334.48,Dinamica,
9000,700,6923,261.451,Dinamica,
3600,4100,5591,621.059,Dinamica,
4800,4900,5587,1034.3,Dinamica,
7300,1800,6513,564.3,Dinamica,
6000,9300,5919,2853.27,Dinamica,
9000,5200,7372,2312.81,Dinamica,
2900,8500,4625,1075.12,Dinamica,
6700,3900,5693,1194.89,Dinamica,
7400,9900,6592,3959.19,Dinamica,
50,2900,365,1.50392,Dinamica,
4800,9900,5291,2382.71,Dinamica,
5300,6000,5424,1405.36,Dinamica,
7000,4700,6768,1494.66,Dinamica,
500,9100,1830,128.98,Dinamica,
7600,6000,7859,2221.11,Dinamica,
6600,7200,7063,2277.3,Dinamica,
2700,2700,3801,281.761,Dinamica,
5600,7000,5850,1840.12,Dinamica,
3700,5600,4120,881.194,Dinamica,
5400,9000,5935,2339.33,Dinamica,
7400,4200,6996,1497.92,Dinamica,
5200,9400,5161,2408.06,Dinamica,
3200,8900,4564,1269.72,Dinamica,
800,8100,2189,208.554,Dinamica,
7700,1500,6248,495.469,Dinamica,
8100,1500,7249,522.606,Dinamica,
10000,5400,7808,2884.02,Dinamica,
1000,5700,2605,190.827,Dinamica,
2800,9500,4739,1108.95,Dinamica,
6800,1400,6605,405.373,Dinamica,
3800,9400,5342,1621.26,Dinamica,
6700,8000,6661,2808.29,Dinamica,
5000,1800,5695,362.748,Dinamica,
9400,9200,8865,4816.52,Dinamica,
2800,3300,4026,347.772,Dinamica,
200,300,940,2.60596,Dinamica,
9700,4600,7425,2284.49,Dinamica,
9600,5000,7637,2427.26,Dinamica,
6000,6100,6864,1743.57,Dinamica,
5200,9700,5434,2504.63,Dinamica,
300,900,1319,9.89292,Dinamica,
2800,6400,4943,711.001,Dinamica,
3600,6000,4982,921.781,Dinamica,
6800,500,6593,130.963,Dinamica,
2000,1300,3744,101.388,Dinamica,
500,8300,1918,122.885,Dinamica,
5900,4300,5974,1145.08,Dinamica,
4000,4300,5024,715.141,Dinamica,
3900,7600,5350,1335.81,Dinamica,
3700,9900,5638,1670.7,Dinamica,
500,300,1515,8.02328,Dinamica,
5300,1500,5829,325.239,Dinamica,
3300,2700,5271,345.577,Dinamica,
3200,6900,4767,926.533,Dinamica,
5200,8100,6228,2049.55,Dinamica,
8500,2900,7089,1149.4,Dinamica,
4500,3500,5286,666.211,Dinamica,
6000,2500,6797,638.007,Dinamica,
8000,5500,7419,2137.98,Dinamica,
9000,4000,8529,1737.09,Dinamica,
6800,6700,6595,2144.28,Dinamica,
4100,10000,5355,1888.43,Dinamica,
600,3200,2071,54.5622,Dinamica,
1500,4900,3004,252.594,Dinamica,
2700,7100,3863,781.152,Dinamica,
1400,1300,2834,58.1368,Dinamica,
100,3200,832,8.29369,Dinamica,
3400,9400,5065,1447.61,Dinamica,
4700,5900,5258,1222.83,Dinamica,
2900,4200,3842,480.468,Dinamica,
8800,1200,6939,461.063,Dinamica,
6300,600,6265,143.87,Dinamica,
8300,5800,7118,2556.98,Dinamica,
9200,3800,7340,1702.69,Dinamica,
8900,7800,7667,3675.72,Dinamica,
7900,500,6804,160.255,Dinamica,
3200,2500,3706,306.301,Dinamica,
3400,6700,4856,952.842,Dinamica,
9000,8700,7730,4284.37,Dinamica,
6900,4900,6740,1597.03,Dinamica,
9400,8900,8589,4918.58,Dinamica,
2600,200,4131,20.2784,Dinamica,
4300,4900,5800,908.821,Dinamica,
4000,8400,5246,1483.72,Dinamica,
1100,6600,2318,251.514,Dinamica,
1300,4400,3270,189.702,Dinamica,
5300,7600,6029,1918.91,Dinamica,
9300,3400,7797,1545.22,Dinamica,
4600,1900,5298,348.76,Dinamica,
7100,1600,6662,489.49,Dinamica,
5100,3100,5977,647.529,Dinamica,
100,8100,811,14.8537,Dinamica,
4100,2600,5404,447.704,Dinamica,
1600,2700,3063,143.502,Dinamica,
8400,5300,7353,2220.42,Dinamica,
9000,2800,8107,1212.25,Dinamica,
6300,7400,6494,2399.1,Dinamica,
2800,7500,3685,874.193,Dinamica,
4900,900,5406,174.201,Dinamica,
9300,8100,7059,4060.14,Dinamica,
2200,8200,3904,743.542,Dinamica,
5100,4800,5589,1054.32,Dinamica,
2300,9500,4223,874.013,Dinamica,
7300,600,7141,169.092,Dinamica,
4800,100,5044,17.4949,Dinamica,
7300,2400,6638,759.659,Dinamica,
2100,2400,3544,173.807,Dinamica,
4500,8500,5950,1839.55,Dinamica,
9900,900,7698,400.154,Dinamica,
6900,5600,6567,1841.27,Dinamica,
100,9400,574,17.8663,Dinamica,
9900,7000,7091,3820.84,Dinamica,
9500,4500,8741,2239.78,Dinamica,
4500,7500,4624,1525.41,Dinamica,
7200,4200,6754,1385.62,Dinamica,
9900,6000,8180,3234.74,Dinamica,
6900,5100,6787,1726,Dinamica,
9500,6700,8600,3474.5,Dinamica,
2400,9600,4359,944.264,Dinamica,
1200,9300,2831,366.727,Dinamica,
1900,1400,3974,95.7627,Dinamica,
9300,6300,6955,3137.68,Dinamica,
7700,600,6915,182.467,Dinamica,
10000,3800,8695,1917.8,Dinamica,
6800,3100,6570,919.364,Dinamica,
9700,9700,8736,5247.3,Dinamica,
8000,1800,7042,640.62,Dinamica,
1400,3800,3326,179.189,Dinamica,
9100,3500,7554,1545.91,Dinamica,
1900,9500,2813,814.735,Dinamica,
2900,8700,4484,1068.79,Dinamica,
7800,3900,7512,1458.17,Dinamica,
6600,2400,6315,661.509,Dinamica,
600,2800,2015,48.9818,Dinamica,
2400,4000,4019,342.834,Dinamica,
500,1600,1669,27.7331,Dinamica,
3000,4200,4534,499.536,Dinamica,
3400,2600,4797,352.279,Dinamica,
6600,1400,6903,386.153,Dinamica,
8500,2000,8610,760.981,Dinamica,
5600,8900,5822,2564.71,Dinamica,
7200,2900,6594,964.185,Dinamica,
4400,9800,4903,2065.35,Dinamica,
7600,9000,7135,3647.33,Dinamica,
6000,4100,7153,1110.69,Dinamica,
9100,8100,8131,4251.51,Dinamica,
1800,5900,3509,398.148,Dinamica,
7500,4600,7764,1614.07,Dinamica,
3500,3300,4870,452.165,Dinamica,
1500,8900,3132,534.323,Dinamica,
6800,4100,6906,1321.46,Dinamica,
5500,800,6013,172.209,Dinamica,
7000,2900,6332,902.927,Dinamica,
6500,2600,6541,744.889,Dinamica,
1600,500,3043,30.0314,Dinamica,
6500,600,6231,152.597,Dinamica,
8200,6900,7515,2982.53,Dinamica,
8300,6700,8307,2838.23,Dinamica,
6200,7400,6907,2252.7,Dinamica,
9900,9000,7934,4942.36,Dinamica,
10000,50,4302,20.1664,Dinamica,
50,5300,454,2.60004,Dinamica,
4500,1600,5192,282.751,Dinamica,
1600,3500,3454,187.119,Dinamica,
8900,6000,8198,2822.9,Dinamica,
2600,9500,4360,1048.92,Dinamica,
4900,2000,5968,411.561,Dinamica,
7500,6200,6752,2370.53,Dinamica,
4100,50,3563,10.8837,Dinamica,
7700,8000,7560,3288.46,Dinamica,
7400,3500,7129,1232.21,Dinamica,
9000,3400,7736,1480.9,Dinamica,
8600,5300,8148,2294.57,Dinamica,
9900,4500,7883,2252.41,Dinamica,
9500,3100,7493,1435.58,Dinamica,
7200,9500,6201,5049.78,Dinamica,
4000,6500,5678,1149.76,Dinamica,
3900,1500,5342,242.231,Dinamica,
6100,1600,6533,406.481,Dinamica,
4300,50,3632,10.5656,Dinamica,
700,5600,2317,114.815,Dinamica,
1100,6500,2794,241.795,Dinamica,
7100,500,6002,141.549,Dinamica,
1500,8800,3369,509.468,Dinamica,
4700,5100,6150,1048.66,Dinamica,
8400,3500,7897,1389.41,Dinamica,
6000,9200,5520,3092.21,Dinamica,
200,3300,1135,19.301,Dinamica,
3700,4600,5275,717.161,Dinamica,
4900,400,5445,76.5506,Dinamica,
3700,6800,4935,1059.74,Dinamica,
9700,2000,7409,949.749,Dinamica,
3100,8900,4561,1208.26,Dinamica,
9700,6200,8603,3299.61,Dinamica,
5000,8100,5547,2029.63,Dinamica,
900,5300,2617,154.913,Dinamica,
4600,2300,5517,436.6,Dinamica,
1400,1900,2763,89.9268,Dinamica,
2000,8500,4503,661.163,Dinamica,
1400,4200,3513,190.739,Dinamica,
3000,9000,4690,1153.11,Dinamica,
3800,3100,5531,473.715,Dinamica,
4100,5500,4781,1015.03,Dinamica,
8900,5100,7626,2384.65,Dinamica,
8200,9900,7955,4361.97,Dinamica,
6200,10000,6763,3357.76,Dinamica,
7300,7800,7172,2905.32,Dinamica,
5500,5100,6253,1259.29,Dinamica,
9800,2300,7587,1147.19,Dinamica,
400,500,1589,7.48313,Dinamica,
1400,3300,3258,153.473,Dinamica,
6500,4500,6767,1367.42,Dinamica,
3000,2600,4533,297.411,Dinamica,
7100,4400,6920,1458.68,Dinamica,
4900,2700,5248,561.936,Dinamica,
2000,7400,3590,577.633,Dinamica,
1300,7300,2691,363.708,Dinamica,
2100,9800,3707,801.552,Dinamica,
1100,8300,2405,334.758,Dinamica,
5600,4000,5948,993.154,Dinamica,
6600,5900,6491,1892.8,Dinamica,
2400,1300,4073,115.417,Dinamica,
600,7500,2287,136.031,Dinamica,
4400,5400,4946,1022.92,Dinamica,
5700,3700,6798,916.493,Dinamica,
9100,9700,7509,5258.34,Dinamica,
6800,1700,6458,491.846,Dinamica,
4000,3800,5229,601.39,Dinamica,
100,4200,703,11.3494,Dinamica,
1300,7000,2953,348.231,Dinamica,
1800,9200,3595,642.855,Dinamica,
6400,4900,6426,1554.18,Dinamica,
5100,4100,5470,896.989,Dinamica,
300,6900,1573,56.525,Dinamica,
6800,8700,6889,3107.25,Dinamica,
4300,4600,5317,856.745,Dinamica,
4300,600,4680,99.1469,Dinamica,
8100,2800,7438,1056.32,Dinamica,
900,3400,2304,87.9096,Dinamica,
10000,3900,9109,1974.71,Dinamica,
2000,1900,3046,130.269,Dinamica,
2200,5600,3858,467.321,Dinamica,
6700,4800,6830,1490.99,Dinamica,
2200,6000,4019,503.053,Dinamica,
800,3300,2410,77.5903,Dinamica,
4300,1300,4926,227.878,Dinamica,
9300,3700,7366,1736.85,Dinamica,
1600,5500,3546,304.366,Dinamica,
2800,7000,4622,815.611,Dinamica,
6800,8600,6957,3147.21,Dinamica,
4900,4400,6338,937.035,Dinamica,
50,9500,663,9.36983,Dinamica,
2800,8700,4800,1012.76,Dinamica,
2800,2200,4040,227.659,Dinamica,
9400,9700,7526,5058.64,Dinamica,
9800,9300,8249,5375.83,Dinamica,
6900,6800,6825,2285.77,Dinamica,
3900,9600,6139,1745.28,Dinamica,
3400,6900,4867,1021.17,Dinamica,
2100,3300,3612,257.574,Dinamica,
300,4200,1134,34.9604,Dinamica,
9300,1200,6712,515.093,Dinamica,
9500,9900,7914,5441.55,Dinamica,
4000,5100,5300,876.077,Dinamica,
8200,2200,6953,812.119,Dinamica,
5200,5400,5569,1281,Dinamica,
700,9200,2481,215.127,Dinamica,
2200,7900,3786,731.179,Dinamica,
6400,6000,7277,1816.61,Dinamica,
3600,5300,4466,776.696,Dinamica,
6500,7000,7340,2282.92,Dinamica,
900,3700,2322,101.494,Dinamica,
4900,3500,6214,728.272,Dinamica,
3800,5400,5264,888.616,Dinamica,
4200,1200,5388,202.186,Dinamica,
3100,5800,5077,736.219,Dinamica,
9700,9100,8525,4856.69,Dinamica,
1100,8400,2632,338.135,Dinamica,
9800,4700,8048,2378.01,Dinamica,
1600,1300,3740,80.4539,Dinamica,
9000,9600,7289,5167.4,Dinamica,
6200,300,6163,74.189,Dinamica,
2800,2500,4089,259.939,Dinamica,
7800,5300,6590,2077.42,Dinamica,
3000,7400,4495,977.34,Dinamica,
6300,3500,6935,961.976,Dinamica,
9400,9100,8207,4910.73,Dinamica,
1100,6000,2640,230.101,Dinamica,
700,7900,2086,172.038,Dinamica,
3000,1900,4110,224.315,Dinamica,
7200,2800,7585,904.35,Dinamica,
8800,3500,7926,1539.95,Dinamica,
7400,5300,7184,1963.74,Dinamica,
8900,4600,7871,2116.28,Dinamica,
10000,600,7349,258.049,Dinamica,
1200,8200,2852,391.792,Dinamica,
400,9500,1282,109.514,Dinamica,
9400,9500,7629,5130.3,Dinamica,
6100,8600,6593,2835.64,Dinamica,
4000,6000,5215,1056.45,Dinamica,
7200,100,6084,36.9855,Dinamica,
600,4900,2179,92.8661,Dinamica,
3800,6000,4824,973.704,Dinamica,
8700,7400,7646,3501.73,Dinamica,
7700,2900,6954,1059.89,Dinamica,
7800,4100,7135,1554.83,Dinamica,
8300,100,5398,41.121,Dinamica,
5100,5000,5325,1179.6,Dinamica,
9700,1700,7486,764.245,Dinamica,
6200,4800,6402,1360.4,Dinamica,
9200,2800,7169,1240.57,Dinamica,
7200,3000,7232,996.317,Dinamica,
5000,8800,6181,2248.05,Dinamica,
2900,2300,3934,245.812,Dinamica,
