n,W,b,Tiempo,Metodo
5000,46000,6063,8157.04,Dinamica
5000,46000,5966,7930.23,Dinamica
5000,46000,5256,8956.46,Dinamica
6000,46000,7254,9683.37,Dinamica
6000,46000,5559,11646.4,Dinamica
6000,46000,6443,10538.4,Dinamica
6000,46000,6516,10372.4,Dinamica
6000,46000,6077,10167.4,Dinamica
6000,46000,6262,10448.5,Dinamica
6000,46000,6496,10420.6,Dinamica
6000,46000,6676,9472.74,Dinamica
6000,46000,6823,10551.6,Dinamica
6000,46000,5931,10304.4,Dinamica
7000,46000,7866,10775.1,Dinamica
7000,46000,7516,11676.3,Dinamica
7000,46000,7124,12454,Dinamica
7000,46000,7110,11829.6,Dinamica
7000,46000,6117,12022.2,Dinamica
7000,46000,7111,12056.8,Dinamica
7000,46000,7243,11875.1,Dinamica
7000,46000,6205,12356.6,Dinamica
7000,46000,6893,11063,Dinamica
7000,46000,6747,12002.1,Dinamica
8000,46000,8036,13480.9,Dinamica
8000,46000,8411,13348.8,Dinamica
8000,46000,7770,13949.2,Dinamica
8000,46000,7268,14218.8,Dinamica
8000,46000,6563,15011.2,Dinamica
8000,46000,7859,14341.2,Dinamica
8000,46000,6881,14339.7,Dinamica
8000,46000,7646,15282.7,Dinamica
8000,46000,6910,14622.5,Dinamica
8000,46000,7216,14334.9,Dinamica
9000,46000,8568,15651.9,Dinamica
9000,46000,8501,16269.9,Dinamica
9000,46000,8275,15248.9,Dinamica
9000,46000,7470,17211,Dinamica
9000,46000,8595,16689.1,Dinamica
9000,46000,7816,17244.5,Dinamica
9000,46000,8265,16068.4,Dinamica
9000,46000,7598,16199,Dinamica
9000,46000,8287,15165.6,Dinamica
9000,46000,7769,15846.5,Dinamica
1000,47000,2442,1339.89,Dinamica
1000,47000,2767,1209.42,Dinamica
1000,47000,2434,1240.36,Dinamica
1000,47000,2419,1348.77,Dinamica
1000,47000,2688,1254.54,Dinamica
1000,47000,2754,1128.57,Dinamica
1000,47000,2600,1301.15,Dinamica
1000,47000,2500,1173.45,Dinamica
1000,47000,2575,1209.61,Dinamica
1000,47000,2531,1258.21,Dinamica
2000,47000,3736,2788.34,Dinamica
2000,47000,3936,2864.75,Dinamica
2000,47000,3460,3095.41,Dinamica
2000,47000,3697,2982,Dinamica
2000,47000,3560,2581,Dinamica
2000,47000,3294,2871,Dinamica
2000,47000,3449,2942.32,Dinamica
2000,47000,3503,2722.58,Dinamica
2000,47000,3419,2914.13,Dinamica
2000,47000,3957,2537.45,Dinamica
3000,47000,4128,4910.31,Dinamica
3000,47000,4511,4681.31,Dinamica
3000,47000,4235,4647.12,Dinamica
3000,47000,4806,4631.91,Dinamica
3000,47000,4511,4618.41,Dinamica
3000,47000,4839,4474.62,Dinamica
3000,47000,4692,4462.03,Dinamica
3000,47000,4250,4654.31,Dinamica
3000,47000,5498,4312.92,Dinamica
3000,47000,5050,4822.58,Dinamica
4000,47000,5590,5667.1,Dinamica
4000,47000,5599,5928.9,Dinamica
4000,47000,6077,6484.64,Dinamica
4000,47000,4916,5998.89,Dinamica
4000,47000,4726,6294.16,Dinamica
4000,47000,5447,6533.67,Dinamica
4000,47000,5333,6624.41,Dinamica
4000,47000,4948,6091.85,Dinamica
4000,47000,5401,6647.44,Dinamica
4000,47000,5537,6425.89,Dinamica
5000,47000,5409,8732.7,Dinamica
5000,47000,5749,8881.33,Dinamica
5000,47000,5722,8262.54,Dinamica
5000,47000,6112,8128.78,Dinamica
5000,47000,6100,8228.01,Dinamica
5000,47000,5955,7948.62,Dinamica
5000,47000,5658,8834.08,Dinamica
5000,47000,5431,8069.26,Dinamica
5000,47000,6024,8273.15,Dinamica
5000,47000,5353,7982.35,Dinamica
6000,47000,6056,9834.29,Dinamica
6000,47000,6471,10327.2,Dinamica
6000,47000,6512,9059.38,Dinamica
6000,47000,5882,10823,Dinamica
6000,47000,6397,9800.37,Dinamica
6000,47000,5800,10325.9,Dinamica
6000,47000,6795,10380.2,Dinamica
6000,47000,6136,11412.6,Dinamica
6000,47000,6471,9812.24,Dinamica
6000,47000,6250,9713.86,Dinamica
7000,47000,6610,12099.6,Dinamica
7000,47000,6567,12678.2,Dinamica
7000,47000,6993,13030.3,Dinamica
7000,47000,6804,12691.7,Dinamica
7000,47000,6734,12305.2,Dinamica
7000,47000,7104,12113.5,Dinamica
7000,47000,6683,12849.8,Dinamica
7000,47000,7824,11344.5,Dinamica
7000,47000,6889,12233.7,Dinamica
7000,47000,7235,11766.1,Dinamica
8000,47000,6766,15811.2,Dinamica
8000,47000,7047,14803.6,Dinamica
8000,47000,7291,15462.9,Dinamica
8000,47000,6690,14757.9,Dinamica
8000,47000,6821,15003.4,Dinamica
8000,47000,7636,14631.5,Dinamica
8000,47000,7323,13957.8,Dinamica
8000,47000,6830,15516.4,Dinamica
8000,47000,7460,13986.2,Dinamica
8000,47000,7669,14423.3,Dinamica
9000,47000,7898,16687.7,Dinamica
9000,47000,7511,17442.4,Dinamica
9000,47000,7934,17662.1,Dinamica
9000,47000,8291,17191.9,Dinamica
9000,47000,7062,17931.1,Dinamica
9000,47000,7096,16835.9,Dinamica
9000,47000,8584,17149.8,Dinamica
9000,47000,7531,16286.2,Dinamica
9000,47000,8550,16761.1,Dinamica
9000,47000,7840,17479.5,Dinamica
1000,48000,2551,1367.83,Dinamica
1000,48000,2598,1335.65,Dinamica
1000,48000,2423,1180.87,Dinamica
1000,48000,2212,1298.46,Dinamica
1000,48000,2564,1248.67,Dinamica
1000,48000,2051,1309.92,Dinamica
1000,48000,2303,1274.39,Dinamica
1000,48000,2371,1352.51,Dinamica
1000,48000,2734,1132.64,Dinamica
1000,48000,2501,1250.64,Dinamica
2000,48000,3918,3141.01,Dinamica
2000,48000,3948,2759.52,Dinamica
2000,48000,3681,2761.5,Dinamica
2000,48000,3359,2796.69,Dinamica
2000,48000,3492,2786.97,Dinamica
2000,48000,4310,2428.16,Dinamica
2000,48000,3546,2853.9,Dinamica
2000,48000,3501,2809.53,Dinamica
2000,48000,3502,2764.52,Dinamica
2000,48000,3470,2991.39,Dinamica
3000,48000,4873,4303.81,Dinamica
3000,48000,4873,4832.97,Dinamica
3000,48000,4872,4642.79,Dinamica
3000,48000,4302,4816.74,Dinamica
3000,48000,4636,4510.17,Dinamica
3000,48000,4322,4945.58,Dinamica
3000,48000,4615,4749.61,Dinamica
3000,48000,4436,4334.22,Dinamica
3000,48000,4021,4938.71,Dinamica
3000,48000,4425,4637.85,Dinamica
4000,48000,4776,7136.79,Dinamica
4000,48000,5075,6761.91,Dinamica
4000,48000,4685,6222.07,Dinamica
4000,48000,4904,6306.9,Dinamica
4000,48000,5062,7103.46,Dinamica
4000,48000,5066,6794.72,Dinamica
4000,48000,5462,6471.45,Dinamica
4000,48000,4846,6916.17,Dinamica
4000,48000,4787,7032.42,Dinamica
4000,48000,5669,6047.22,Dinamica
5000,48000,5944,8872.11,Dinamica
5000,48000,5644,8447.89,Dinamica
5000,48000,5977,8924.96,Dinamica
5000,48000,5444,9358.02,Dinamica
5000,48000,5673,9339.15,Dinamica
5000,48000,5453,8418.08,Dinamica
5000,48000,5905,8280.2,Dinamica
5000,48000,6194,8799.8,Dinamica
5000,48000,5745,8467.13,Dinamica
5000,48000,5742,8609.72,Dinamica
6000,48000,6759,10552.9,Dinamica
6000,48000,6001,10953.4,Dinamica
6000,48000,5860,10914.1,Dinamica
6000,48000,6790,10791.1,Dinamica
6000,48000,6827,10161.8,Dinamica
6000,48000,5903,10089.8,Dinamica
6000,48000,5679,11306.1,Dinamica
6000,48000,6538,10742.7,Dinamica
6000,48000,6589,11026.9,Dinamica
6000,48000,5961,10910,Dinamica
7000,48000,6368,12524.1,Dinamica
7000,48000,6739,12074.7,Dinamica
7000,48000,6476,13448.6,Dinamica
7000,48000,6835,12272.2,Dinamica
7000,48000,7183,11969.8,Dinamica
7000,48000,6200,12859.8,Dinamica
7000,48000,7087,12828.2,Dinamica
7000,48000,7010,13618.2,Dinamica
7000,48000,6791,13196.5,Dinamica
7000,48000,6914,13183.4,Dinamica
8000,48000,7214,16355.5,Dinamica
8000,48000,7802,14855.1,Dinamica
8000,48000,7049,14884.9,Dinamica
8000,48000,6812,15537.7,Dinamica
8000,48000,6666,16385.6,Dinamica
8000,48000,7824,14525.1,Dinamica
8000,48000,6745,14337.3,Dinamica
8000,48000,6948,16109,Dinamica
8000,48000,7794,15774.3,Dinamica
8000,48000,7691,15551.5,Dinamica
9000,48000,8213,17719.9,Dinamica
9000,48000,7440,17533.3,Dinamica
9000,48000,8076,17548,Dinamica
9000,48000,6808,18649.6,Dinamica
9000,48000,8377,17777.5,Dinamica
9000,48000,6879,17053.5,Dinamica
9000,48000,7362,17440.5,Dinamica
9000,48000,8083,18270.3,Dinamica
9000,48000,8097,15959.7,Dinamica
9000,48000,7590,17525,Dinamica
1000,49000,2426,1372.19,Dinamica
1000,49000,2677,1168.89,Dinamica
1000,49000,2678,1108.21,Dinamica
1000,49000,2630,1273.43,Dinamica
1000,49000,2569,1383.64,Dinamica
1000,49000,2817,1318.28,Dinamica
1000,49000,2455,1209.55,Dinamica
1000,49000,2791,1378.57,Dinamica
1000,49000,2262,1364.46,Dinamica
1000,49000,2491,1353.98,Dinamica
2000,49000,3531,2965.34,Dinamica
2000,49000,3476,3225.75,Dinamica
2000,49000,3642,2984.7,Dinamica
2000,49000,3794,3047.79,Dinamica
2000,49000,3946,2991.35,Dinamica
2000,49000,3874,3235.94,Dinamica
2000,49000,3227,3179.57,Dinamica
2000,49000,3705,3184.97,Dinamica
2000,49000,3712,2964.77,Dinamica
2000,49000,3711,3105.56,Dinamica
3000,49000,4986,5019.43,Dinamica
3000,49000,4396,4776.44,Dinamica
3000,49000,4089,4953.74,Dinamica
3000,49000,4281,5150.49,Dinamica
3000,49000,4546,5080.48,Dinamica
3000,49000,4043,5428.04,Dinamica
3000,49000,4400,5427.19,Dinamica
3000,49000,4261,5278.74,Dinamica
3000,49000,4113,5088.37,Dinamica
3000,49000,4640,5015.96,Dinamica
4000,49000,5156,6911.44,Dinamica
4000,49000,5341,6540.63,Dinamica
4000,49000,5115,7466.25,Dinamica
4000,49000,5833,6513.07,Dinamica
4000,49000,5135,7463.7,Dinamica
4000,49000,5271,7100.4,Dinamica
4000,49000,5276,6359.38,Dinamica
4000,49000,5152,6790.29,Dinamica
4000,49000,5033,6892.47,Dinamica
4000,49000,5069,7227.62,Dinamica
5000,49000,5759,8913.36,Dinamica
5000,49000,5268,8727.06,Dinamica
5000,49000,6068,8877.66,Dinamica
5000,49000,5650,9349.78,Dinamica
5000,49000,5907,9239.4,Dinamica
5000,49000,5412,8254.04,Dinamica
5000,49000,5607,8696.62,Dinamica
5000,49000,5655,8957.78,Dinamica
5000,49000,5460,9282.89,Dinamica
5000,49000,5570,8567.38,Dinamica
6000,49000,5327,11824,Dinamica
6000,49000,6223,10855.7,Dinamica
6000,49000,6858,11622.6,Dinamica
6000,49000,5797,11976.7,Dinamica
6000,49000,6141,11217.5,Dinamica
6000,49000,6326,11027.1,Dinamica
6000,49000,6804,10382.7,Dinamica
6000,49000,6505,11070.8,Dinamica
6000,49000,6483,11145.2,Dinamica
6000,49000,6428,10748.3,Dinamica
7000,49000,7354,13134.5,Dinamica
7000,49000,7019,13574.8,Dinamica
7000,49000,7691,14288.6,Dinamica
7000,49000,6474,14225.4,Dinamica
7000,49000,6952,13745.8,Dinamica
7000,49000,7012,13443.9,Dinamica
7000,49000,6658,12269.5,Dinamica
7000,49000,7065,12944.8,Dinamica
7000,49000,6394,14401.4,Dinamica
7000,49000,6766,13586.2,Dinamica
8000,49000,7305,14698.1,Dinamica
8000,49000,7470,16925.5,Dinamica
8000,49000,7798,16476.8,Dinamica
8000,49000,7840,16090.3,Dinamica
8000,49000,7747,16190.8,Dinamica
8000,49000,7278,16361.3,Dinamica
8000,49000,7207,16595.1,Dinamica
8000,49000,7262,16252.3,Dinamica
8000,49000,6715,15652.8,Dinamica
8000,49000,7321,15829.4,Dinamica
9000,49000,7686,17987.3,Dinamica
9000,49000,7345,19334.6,Dinamica
9000,49000,7304,17945.6,Dinamica
9000,49000,6864,18288.8,Dinamica
9000,49000,8163,17870.9,Dinamica
9000,49000,7164,18250.3,Dinamica
9000,49000,7572,20159.1,Dinamica
9000,49000,7608,17278.8,Dinamica
9000,49000,7552,18829.6,Dinamica
9000,49000,7332,17629.7,Dinamica
1000,50000,2836,1410.57,Dinamica
1000,50000,2405,1395.84,Dinamica
1000,50000,3158,1213.94,Dinamica
1000,50000,2566,1293.03,Dinamica
1000,50000,2716,1219.39,Dinamica
1000,50000,2073,1251.61,Dinamica
1000,50000,2370,1405.42,Dinamica
1000,50000,2564,1428.52,Dinamica
1000,50000,2344,1361.71,Dinamica
1000,50000,2842,1276.96,Dinamica
2000,50000,2794,3229.57,Dinamica
2000,50000,4110,2976.33,Dinamica
2000,50000,3988,2896.97,Dinamica
2000,50000,3848,3044.42,Dinamica
2000,50000,3234,3267.68,Dinamica
2000,50000,3986,2971.05,Dinamica
2000,50000,3539,3014.94,Dinamica
2000,50000,3658,3139.06,Dinamica
2000,50000,3504,3265.84,Dinamica
2000,50000,3599,3130.34,Dinamica
3000,50000,4513,5060.76,Dinamica
3000,50000,3701,5259.9,Dinamica
3000,50000,5254,5023.33,Dinamica
3000,50000,4393,5239.91,Dinamica
3000,50000,3994,4935.43,Dinamica
3000,50000,4559,5480.58,Dinamica
3000,50000,4923,4838.02,Dinamica
3000,50000,4633,4729.4,Dinamica
3000,50000,4164,5106.22,Dinamica
3000,50000,4346,4815.05,Dinamica
4000,50000,5023,7408.95,Dinamica
4000,50000,5010,6507.49,Dinamica
4000,50000,5131,6733.55,Dinamica
4000,50000,5752,6871.07,Dinamica
4000,50000,4998,6867.62,Dinamica
4000,50000,5205,7232.44,Dinamica
4000,50000,5136,7022.69,Dinamica
4000,50000,5174,6826.06,Dinamica
4000,50000,5684,6969.35,Dinamica
4000,50000,4758,7066.76,Dinamica
5000,50000,6251,9167.39,Dinamica
5000,50000,5839,8808.6,Dinamica
5000,50000,5602,9534.84,Dinamica
5000,50000,6328,9093.53,Dinamica
5000,50000,5389,9166.7,Dinamica
5000,50000,6067,9471.53,Dinamica
5000,50000,5465,8969.42,Dinamica
5000,50000,5743,8983.25,Dinamica
5000,50000,6012,9092.92,Dinamica
5000,50000,6356,8142.92,Dinamica
6000,50000,6316,10490,Dinamica
6000,50000,6613,10836.4,Dinamica
6000,50000,5828,12594.2,Dinamica
6000,50000,6546,10327.5,Dinamica
6000,50000,5965,10845.1,Dinamica
6000,50000,6185,11591.8,Dinamica
6000,50000,6468,12037.6,Dinamica
6000,50000,6330,11520.9,Dinamica
6000,50000,6837,11414,Dinamica
6000,50000,6597,11414.6,Dinamica
7000,50000,6306,14198.8,Dinamica
7000,50000,6096,14184.5,Dinamica
7000,50000,7966,12824.2,Dinamica
7000,50000,6618,14154.9,Dinamica
7000,50000,6956,12912.1,Dinamica
7000,50000,7118,12843.4,Dinamica
7000,50000,7034,13257.4,Dinamica
7000,50000,7542,12905.3,Dinamica
7000,50000,8008,13319.5,Dinamica
7000,50000,6617,13648.1,Dinamica
8000,50000,7437,15117.4,Dinamica
8000,50000,7506,14643.7,Dinamica
8000,50000,6300,16729.8,Dinamica
8000,50000,8175,14671.4,Dinamica
8000,50000,6451,16361.1,Dinamica
8000,50000,7317,14389.6,Dinamica
8000,50000,6925,15220.1,Dinamica
8000,50000,7363,16145.3,Dinamica
8000,50000,6937,15369.9,Dinamica
8000,50000,7519,16399.2,Dinamica
9000,50000,8571,18336.1,Dinamica
9000,50000,7972,17991.4,Dinamica
9000,50000,8020,16688.4,Dinamica
9000,50000,7791,18420.9,Dinamica
9000,50000,7672,18220.4,Dinamica
9000,50000,7309,19188,Dinamica
9000,50000,8068,16927.1,Dinamica
9000,50000,7578,18980.8,Dinamica
9000,50000,7343,20061,Dinamica
9000,50000,7754,19092.7,Dinamica
1000,51000,2255,1396.18,Dinamica
1000,51000,2732,1343.79,Dinamica
1000,51000,2228,1212.92,Dinamica
1000,51000,2099,1419.5,Dinamica
1000,51000,2500,1290.96,Dinamica
1000,51000,2386,1437.94,Dinamica
1000,51000,3111,1149.84,Dinamica
1000,51000,3083,1158.63,Dinamica
1000,51000,1994,1363.06,Dinamica
1000,51000,3011,1327.6,Dinamica
2000,51000,3290,2997.9,Dinamica
2000,51000,3097,3174,Dinamica
2000,51000,3859,2809.76,Dinamica
2000,51000,3725,3268.44,Dinamica
2000,51000,3477,3593.1,Dinamica
2000,51000,3645,3359.57,Dinamica
2000,51000,3940,3176.46,Dinamica
2000,51000,3462,3045.34,Dinamica
2000,51000,3308,3226.69,Dinamica
2000,51000,4004,3110.17,Dinamica
3000,51000,4135,5087.73,Dinamica
3000,51000,4162,4852.15,Dinamica
3000,51000,4685,4940.7,Dinamica
3000,51000,3985,5401.53,Dinamica
3000,51000,4769,4897.61,Dinamica
3000,51000,4287,5369.37,Dinamica
3000,51000,4638,5003.26,Dinamica
3000,51000,5089,5115.64,Dinamica
3000,51000,4666,5001.56,Dinamica
3000,51000,4764,4886.19,Dinamica
4000,51000,5104,6852.14,Dinamica
4000,51000,4872,7603.29,Dinamica
4000,51000,5225,7150.52,Dinamica
4000,51000,4720,7120.21,Dinamica
4000,51000,5279,6384.95,Dinamica
4000,51000,4825,7096.9,Dinamica
4000,51000,5279,7773.37,Dinamica
4000,51000,5197,6967.37,Dinamica
4000,51000,4996,7040.61,Dinamica
4000,51000,5076,6757.54,Dinamica
5000,51000,6980,8649.56,Dinamica
5000,51000,5638,8555.18,Dinamica
5000,51000,5230,9577.47,Dinamica
5000,51000,5630,9262.74,Dinamica
5000,51000,6149,8255.16,Dinamica
5000,51000,5599,9100.96,Dinamica
5000,51000,5367,9488.89,Dinamica
5000,51000,5910,8649.69,Dinamica
5000,51000,5413,9849.86,Dinamica
5000,51000,5963,8953.64,Dinamica
6000,51000,6138,11573.9,Dinamica
6000,51000,6391,11855.2,Dinamica
6000,51000,5938,11368.6,Dinamica
6000,51000,5957,10244.9,Dinamica
6000,51000,6651,11521.4,Dinamica
6000,51000,6808,10890.5,Dinamica
6000,51000,6542,11702,Dinamica
6000,51000,6000,11824.7,Dinamica
6000,51000,6414,11400.4,Dinamica
6000,51000,5872,11277.4,Dinamica
7000,51000,6585,13444.1,Dinamica
7000,51000,6190,14360,Dinamica
7000,51000,7345,14094.6,Dinamica
7000,51000,6732,13530.9,Dinamica
7000,51000,6641,12894.2,Dinamica
7000,51000,7432,13198,Dinamica
7000,51000,6308,13474.8,Dinamica
7000,51000,6775,13587.8,Dinamica
7000,51000,7412,14361.9,Dinamica
7000,51000,6924,13148.9,Dinamica
8000,51000,7634,16587.1,Dinamica
8000,51000,7580,16408.2,Dinamica
8000,51000,6851,15906.4,Dinamica
8000,51000,7980,15593.6,Dinamica
8000,51000,7374,16751.6,Dinamica
8000,51000,6954,16866,Dinamica
8000,51000,7530,16733.6,Dinamica
8000,51000,7442,17521.2,Dinamica
8000,51000,7200,16588.8,Dinamica
8000,51000,7824,15559.1,Dinamica
9000,51000,8419,18673,Dinamica
9000,51000,7586,18764.5,Dinamica
9000,51000,7818,18280.3,Dinamica
9000,51000,8336,17445.1,Dinamica
9000,51000,6969,18324.3,Dinamica
9000,51000,8465,18634.4,Dinamica
9000,51000,7621,17384.1,Dinamica
9000,51000,7511,19614.5,Dinamica
9000,51000,8448,16972.2,Dinamica
9000,51000,7224,16782.1,Dinamica
1000,52000,2534,1274.38,Dinamica
1000,52000,2601,1397.59,Dinamica
1000,52000,2371,1448.31,Dinamica
1000,52000,2393,1352.4,Dinamica
1000,52000,2591,1407.38,Dinamica
1000,52000,2489,1339.38,Dinamica
1000,52000,2346,1529.66,Dinamica
1000,52000,2618,1406.33,Dinamica
1000,52000,2665,1501.36,Dinamica
1000,52000,2753,1491.91,Dinamica
2000,52000,3375,3460.77,Dinamica
2000,52000,3567,3364,Dinamica
2000,52000,3339,3024.31,Dinamica
2000,52000,3296,3003.03,Dinamica
2000,52000,3092,3288.59,Dinamica
2000,52000,3971,2777.61,Dinamica
2000,52000,3800,3218.01,Dinamica
2000,52000,3580,3140.19,Dinamica
2000,52000,3135,3289.21,Dinamica
2000,52000,3445,3209.3,Dinamica
3000,52000,4765,5380.49,Dinamica
3000,52000,4137,5808.76,Dinamica
3000,52000,3685,5452.85,Dinamica
3000,52000,4355,5075.83,Dinamica
3000,52000,4359,4915.94,Dinamica
3000,52000,4326,5277.66,Dinamica
3000,52000,4332,4993.36,Dinamica
3000,52000,4158,5238.74,Dinamica
3000,52000,4020,5378.1,Dinamica
3000,52000,5151,5080.47,Dinamica
4000,52000,5109,7483.76,Dinamica
4000,52000,5133,7549.81,Dinamica
4000,52000,5126,7416.92,Dinamica
4000,52000,4897,7456.13,Dinamica
4000,52000,5295,6870.9,Dinamica
4000,52000,4692,7127.4,Dinamica
4000,52000,5534,6162.93,Dinamica
4000,52000,5489,6896.18,Dinamica
4000,52000,4778,6794.04,Dinamica
4000,52000,5310,6338.6,Dinamica
5000,52000,5562,9096.79,Dinamica
5000,52000,5558,9416.99,Dinamica
5000,52000,5339,9018.71,Dinamica
5000,52000,4977,10130.5,Dinamica
5000,52000,5310,10150.2,Dinamica
5000,52000,5824,9203.48,Dinamica
5000,52000,5613,9829.85,Dinamica
5000,52000,5360,9646.05,Dinamica
5000,52000,4967,8521.96,Dinamica
5000,52000,6230,8792.35,Dinamica
6000,52000,6231,11658,Dinamica
6000,52000,6497,11449.9,Dinamica
6000,52000,6159,11700.7,Dinamica
6000,52000,6381,12100.4,Dinamica
6000,52000,5810,11927.8,Dinamica
6000,52000,6247,11857,Dinamica
6000,52000,6426,10990.7,Dinamica
6000,52000,6293,10784.5,Dinamica
6000,52000,6628,11276.4,Dinamica
6000,52000,6245,10562.1,Dinamica
7000,52000,7006,12971.9,Dinamica
7000,52000,6388,14870,Dinamica
7000,52000,7072,13449,Dinamica
7000,52000,6602,15156.6,Dinamica
7000,52000,7160,13598.4,Dinamica
7000,52000,6787,13876.9,Dinamica
7000,52000,6910,13704.3,Dinamica
7000,52000,6783,14619.6,Dinamica
7000,52000,5428,14804.8,Dinamica
7000,52000,7201,13445.2,Dinamica
8000,52000,7298,16712.2,Dinamica
8000,52000,7053,17919.3,Dinamica
8000,52000,7900,15480,Dinamica
8000,52000,7512,15672.8,Dinamica
8000,52000,7410,16145.9,Dinamica
8000,52000,6969,16190.4,Dinamica
8000,52000,6514,16568.2,Dinamica
8000,52000,7244,16191.4,Dinamica
8000,52000,6637,15836.4,Dinamica
8000,52000,7433,17098.9,Dinamica
9000,52000,7414,18845.2,Dinamica
9000,52000,7959,18856,Dinamica
9000,52000,6985,18600.4,Dinamica
9000,52000,7439,18655,Dinamica
9000,52000,7722,19223,Dinamica
9000,52000,7129,19636.9,Dinamica
9000,52000,7947,19264.2,Dinamica
9000,52000,7614,19625.1,Dinamica
9000,52000,7691,20133.7,Dinamica
9000,52000,7733,17794.6,Dinamica
1000,53000,2949,1362.96,Dinamica
1000,53000,2687,1403.61,Dinamica
1000,53000,2340,1488.15,Dinamica
1000,53000,2499,1450.55,Dinamica
1000,53000,2077,1568.97,Dinamica
1000,53000,2784,1525.69,Dinamica
1000,53000,2078,1428.13,Dinamica
1000,53000,2318,1466.39,Dinamica
1000,53000,2587,1398.6,Dinamica
1000,53000,2358,1477.52,Dinamica
2000,53000,3880,3364.98,Dinamica
2000,53000,3386,3015.17,Dinamica
2000,53000,3340,3406.4,Dinamica
2000,53000,3568,3482.98,Dinamica
2000,53000,3789,3104.97,Dinamica
2000,53000,3211,3205.59,Dinamica
2000,53000,3836,3271.48,Dinamica
2000,53000,3113,3375.07,Dinamica
2000,53000,4170,2858.35,Dinamica
2000,53000,3964,3310.23,Dinamica
3000,53000,4794,5396.37,Dinamica
3000,53000,4665,5252.19,Dinamica
3000,53000,4255,5277.28,Dinamica
3000,53000,4445,5490.45,Dinamica
3000,53000,4441,5476.8,Dinamica
3000,53000,5062,5170,Dinamica
3000,53000,4510,5145.78,Dinamica
3000,53000,4521,5246.56,Dinamica
3000,53000,4687,4816.75,Dinamica
3000,53000,4368,4973.37,Dinamica
4000,53000,5649,6731.34,Dinamica
4000,53000,4637,7872.6,Dinamica
4000,53000,4683,7975.8,Dinamica
4000,53000,4926,7757.66,Dinamica
4000,53000,5224,7234.51,Dinamica
4000,53000,5099,7979.64,Dinamica
4000,53000,5024,7013.67,Dinamica
4000,53000,5101,7882.02,Dinamica
4000,53000,5601,7553.03,Dinamica
4000,53000,4695,6911.78,Dinamica
5000,53000,5947,9497.2,Dinamica
5000,53000,5911,10006,Dinamica
5000,53000,5867,9105.37,Dinamica
5000,53000,5427,10382.1,Dinamica
5000,53000,5915,10134.5,Dinamica
5000,53000,5429,10217.7,Dinamica
5000,53000,6119,10130.9,Dinamica
5000,53000,5937,9374.93,Dinamica
5000,53000,5391,9068.93,Dinamica
5000,53000,6678,8995.64,Dinamica
6000,53000,6472,12354.3,Dinamica
6000,53000,5913,12555.9,Dinamica
6000,53000,7295,11986.3,Dinamica
6000,53000,6741,11511.1,Dinamica
6000,53000,5925,12508.1,Dinamica
6000,53000,6249,11568,Dinamica
6000,53000,5800,11907.2,Dinamica
6000,53000,6444,11868.5,Dinamica
6000,53000,6407,12072.7,Dinamica
6000,53000,6985,11195.8,Dinamica
7000,53000,6799,13705.9,Dinamica
7000,53000,7263,14779.2,Dinamica
7000,53000,6900,14019,Dinamica
7000,53000,6772,13343.8,Dinamica
7000,53000,6514,14402.1,Dinamica
7000,53000,6801,14288.4,Dinamica
7000,53000,7176,13973,Dinamica
7000,53000,7378,13294.8,Dinamica
7000,53000,6759,13490.3,Dinamica
7000,53000,7455,13642.6,Dinamica
8000,53000,7576,17359.2,Dinamica
8000,53000,7418,15944.2,Dinamica
8000,53000,6527,17628.7,Dinamica
8000,53000,6804,17589.2,Dinamica
8000,53000,7721,16209.8,Dinamica
8000,53000,7396,16763.5,Dinamica
8000,53000,7820,16520.4,Dinamica
8000,53000,8426,16464.7,Dinamica
8000,53000,8205,16313.1,Dinamica
8000,53000,8331,15995.8,Dinamica
9000,53000,7835,19221.2,Dinamica
9000,53000,7438,18786,Dinamica
9000,53000,7724,18698,Dinamica
9000,53000,8220,19617.6,Dinamica
9000,53000,7664,19048.6,Dinamica
9000,53000,7822,19750.9,Dinamica
9000,53000,7705,18933.6,Dinamica
9000,53000,7760,19415.1,Dinamica
9000,53000,8153,20013.1,Dinamica
9000,53000,8547,18502.7,Dinamica
1000,54000,2367,1439.32,Dinamica
1000,54000,2680,1493.39,Dinamica
1000,54000,2864,1497.26,Dinamica
1000,54000,2845,1370.88,Dinamica
1000,54000,2248,1407.95,Dinamica
1000,54000,2494,1293.99,Dinamica
1000,54000,2505,1506.63,Dinamica
1000,54000,2573,1552.94,Dinamica
1000,54000,2560,1485.65,Dinamica
1000,54000,2470,1458.45,Dinamica
2000,54000,3263,3427.92,Dinamica
2000,54000,3526,3381.75,Dinamica
2000,54000,4111,3032.33,Dinamica
2000,54000,3818,3165.43,Dinamica
2000,54000,3259,3407.43,Dinamica
2000,54000,3351,3442.45,Dinamica
2000,54000,3031,3206.36,Dinamica
2000,54000,3543,3490.03,Dinamica
2000,54000,3907,3215.58,Dinamica
2000,54000,3823,2970,Dinamica
3000,54000,4560,5305.97,Dinamica
3000,54000,4199,5450.14,Dinamica
3000,54000,4079,5299.74,Dinamica
3000,54000,4881,5242.71,Dinamica
3000,54000,4024,5375.65,Dinamica
3000,54000,4384,5540.65,Dinamica
3000,54000,4351,5753.81,Dinamica
3000,54000,4581,5213.74,Dinamica
3000,54000,4407,4872.16,Dinamica
3000,54000,4590,5424.36,Dinamica
